submission_date,state,new_case
7/29/2021,VI,17
7/29/2021,DE,113
7/29/2021,NH,89
7/29/2021,MT,239
7/29/2021,NC,3522
7/29/2021,FSM,0
7/29/2021,OR,999
7/29/2021,MN,543
7/29/2021,DC,61
7/29/2021,RI,196
7/29/2021,KY,1698
7/29/2021,AZ,1759
7/29/2021,LA,4414
7/29/2021,NJ,1077
7/29/2021,PW,0
7/29/2021,AR,2843
7/29/2021,UT,1113
7/29/2021,NYC,1426
7/29/2021,NM,401
7/29/2021,RMI,0
7/29/2021,IA,440
7/29/2021,TN,2634
7/29/2021,NY,1174
7/29/2021,OH,1205
7/29/2021,PR,694
7/29/2021,AK,264
7/29/2021,MP,0
7/29/2021,HI,232
7/29/2021,FL,21707
7/29/2021,AS,0
7/29/2021,OK,1777
7/29/2021,KS,1000
7/29/2021,CO,1153
7/29/2021,TX,8211
7/29/2021,WV,255
7/29/2021,MA,905
7/29/2021,GA,4612
7/29/2021,SD,53
7/29/2021,PA,1064
7/29/2021,MS,1643
7/29/2021,CA,11849
7/29/2021,ID,439
7/29/2021,VT,13
7/29/2021,WI,995
7/29/2021,IN,1251
7/29/2021,IL,1691
7/29/2021,NE,351
7/29/2021,WA,873
7/29/2021,MD,526
7/29/2021,GU,12
7/29/2021,CT,339
7/29/2021,WY,166
7/29/2021,VA,1178
7/29/2021,SC,1969
7/28/2021,MT,239
7/28/2021,IL,2082
7/28/2021,IN,1215
7/28/2021,VT,12
7/28/2021,GU,7
7/28/2021,AL,3175
7/28/2021,MD,505
7/28/2021,NE,233
7/28/2021,OR,815
7/28/2021,NJ,948
7/28/2021,WY,166
7/28/2021,AZ,1361
7/28/2021,LA,4699
7/28/2021,PW,0
7/28/2021,FL,16976
7/28/2021,CO,798
7/28/2021,MA,660
7/28/2021,KS,1089
7/28/2021,TX,12880
7/28/2021,HI,88
7/28/2021,UT,843
7/28/2021,PR,603
7/28/2021,OK,1806
7/28/2021,RMI,0
7/28/2021,NM,328
7/28/2021,IA,515
7/28/2021,AK,236
7/28/2021,NYC,1467
7/28/2021,MP,0
7/28/2021,AR,1703
7/28/2021,WV,196
7/28/2021,AS,0
7/28/2021,GA,3828
7/28/2021,NY,945
7/28/2021,TN,2587
7/28/2021,SD,40
7/28/2021,OH,1456
7/28/2021,PA,760
7/28/2021,CA,12325
7/28/2021,ID,358
7/28/2021,MI,855
7/28/2021,MS,1908
7/28/2021,VI,47
7/28/2021,DE,73
7/28/2021,MO,2982
7/28/2021,ND,75
7/28/2021,CT,391
7/28/2021,NV,1179
7/28/2021,ME,120
7/28/2021,NH,67
7/28/2021,WA,1156
7/28/2021,WI,899
7/28/2021,NC,3463
7/28/2021,KY,1705
7/28/2021,FSM,0
7/28/2021,RI,183
7/28/2021,VA,1101
7/28/2021,MN,619
7/28/2021,SC,1466
7/28/2021,DC,40
7/27/2021,VI,47
7/27/2021,MT,259
7/27/2021,CA,6749
7/27/2021,MO,2948
7/27/2021,MI,789
7/27/2021,ME,65
7/27/2021,AL,2912
7/27/2021,ID,318
7/27/2021,IL,1669
7/27/2021,NV,1124
7/27/2021,NC,3893
7/27/2021,LA,6818
7/27/2021,FSM,0
7/27/2021,MN,1029
7/27/2021,DC,68
7/27/2021,NJ,794
7/27/2021,SC,1156
7/27/2021,RI,116
7/27/2021,AK,235
7/27/2021,TX,8500
7/27/2021,GA,3587
7/27/2021,FL,17485
7/27/2021,KS,1088
7/27/2021,NYC,1194
7/27/2021,CO,752
7/27/2021,PR,324
7/27/2021,UT,613
7/27/2021,TN,2674
7/27/2021,RMI,0
7/27/2021,PA,1021
7/27/2021,NM,238
7/27/2021,OH,1317
7/27/2021,PW,0
7/27/2021,HI,148
7/27/2021,AS,0
7/27/2021,MP,0
7/27/2021,OK,1474
7/27/2021,MA,832
7/27/2021,WV,189
7/27/2021,AR,2052
7/27/2021,SD,38
7/27/2021,NY,775
7/27/2021,IA,515
7/27/2021,IN,1058
7/27/2021,NE,275
7/27/2021,ND,80
7/27/2021,GU,8
7/27/2021,MD,416
7/27/2021,DE,81
7/27/2021,MS,1875
7/27/2021,CT,488
7/27/2021,VT,32
7/27/2021,WI,1078
7/27/2021,WA,1025
7/27/2021,NH,112
7/27/2021,OR,1022
7/27/2021,VA,1087
7/27/2021,AZ,1475
7/27/2021,WY,172
7/27/2021,KY,1590
7/26/2021,IL,1298
7/26/2021,NE,322
7/26/2021,GU,8
7/26/2021,CT,197
7/26/2021,WI,324
7/26/2021,IN,635
7/26/2021,VT,24
7/26/2021,NV,800
7/26/2021,CA,7107
7/26/2021,MD,565
7/26/2021,MT,51
7/26/2021,WA,1027
7/26/2021,MS,1291
7/26/2021,ID,182
7/26/2021,NH,46
7/26/2021,NC,1725
7/26/2021,MI,756
7/26/2021,MN,143
7/26/2021,VA,648
7/26/2021,RI,64
7/26/2021,OK,1028
7/26/2021,KS,498
7/26/2021,AK,179
7/26/2021,MP,2
7/26/2021,WV,138
7/26/2021,PW,0
7/26/2021,NYC,1008
7/26/2021,TX,1565
7/26/2021,UT,568
7/26/2021,NM,211
7/26/2021,NY,553
7/26/2021,SD,38
7/26/2021,RMI,0
7/26/2021,PR,67
7/26/2021,AS,0
7/26/2021,GA,2039
7/26/2021,MA,426
7/26/2021,CO,469
7/26/2021,FL,16020
7/26/2021,HI,156
7/26/2021,AR,621
7/26/2021,IA,196
7/26/2021,PA,413
7/26/2021,TN,1220
7/26/2021,OH,543
7/26/2021,AL,3031
7/26/2021,VI,14
7/26/2021,MO,2414
7/26/2021,DE,65
7/26/2021,ND,104
7/26/2021,ME,86
7/26/2021,OR,328
7/26/2021,WY,68
7/26/2021,SC,1004
7/26/2021,FSM,0
7/26/2021,LA,2532
7/26/2021,KY,1325
7/26/2021,AZ,1441
7/26/2021,NJ,521
7/26/2021,DC,63
7/25/2021,VI,14
7/25/2021,ME,86
7/25/2021,CT,196
7/25/2021,IN,634
7/25/2021,DE,68
7/25/2021,WI,320
7/25/2021,NE,68
7/25/2021,KY,731
7/25/2021,WY,66
7/25/2021,SC,1579
7/25/2021,DC,62
7/25/2021,UT,567
7/25/2021,AR,1022
7/25/2021,TX,2330
7/25/2021,WV,134
7/25/2021,NYC,970
7/25/2021,MA,423
7/25/2021,KS,495
7/25/2021,OK,1026
7/25/2021,TN,1203
7/25/2021,PA,573
7/25/2021,NM,210
7/25/2021,CO,563
7/25/2021,AK,178
7/25/2021,PR,174
7/25/2021,MP,0
7/25/2021,GA,2037
7/25/2021,HI,259
7/25/2021,FL,10246
7/25/2021,AS,0
7/25/2021,PW,0
7/25/2021,OH,495
7/25/2021,IA,195
7/25/2021,SD,38
7/25/2021,NY,912
7/25/2021,RMI,0
7/25/2021,NV,800
7/25/2021,AL,1789
7/25/2021,MD,153
7/25/2021,MT,50
7/25/2021,MI,517
7/25/2021,NH,44
7/25/2021,MO,1115
7/25/2021,ID,181
7/25/2021,WA,1023
7/25/2021,ND,6
7/25/2021,CA,8545
7/25/2021,GU,3
7/25/2021,IL,1297
7/25/2021,VT,17
7/25/2021,MS,1204
7/25/2021,NC,1583
7/25/2021,RI,90
7/25/2021,OR,328
7/25/2021,NJ,596
7/25/2021,MN,140
7/25/2021,AZ,1508
7/25/2021,VA,645
7/25/2021,FSM,0
7/25/2021,LA,2530
7/24/2021,IL,1297
7/24/2021,NE,98
7/24/2021,GU,1
7/24/2021,MI,508
7/24/2021,MS,1202
7/24/2021,DE,91
7/24/2021,WI,320
7/24/2021,WA,1023
7/24/2021,NC,2157
7/24/2021,MD,153
7/24/2021,VT,17
7/24/2021,ND,6
7/24/2021,MO,1620
7/24/2021,AZ,1528
7/24/2021,KY,566
7/24/2021,RI,106
7/24/2021,OR,328
7/24/2021,WY,66
7/24/2021,LA,2530
7/24/2021,DC,62
7/24/2021,TX,6482
7/24/2021,PW,0
7/24/2021,PR,444
7/24/2021,AR,2015
7/24/2021,MA,423
7/24/2021,IA,195
7/24/2021,NM,210
7/24/2021,TN,1572
7/24/2021,OH,687
7/24/2021,NY,740
7/24/2021,OK,1026
7/24/2021,KS,495
7/24/2021,MP,0
7/24/2021,AK,178
7/24/2021,NYC,968
7/24/2021,UT,567
7/24/2021,HI,242
7/24/2021,FL,13047
7/24/2021,AS,0
7/24/2021,GA,2037
7/24/2021,CO,755
7/24/2021,WV,134
7/24/2021,SD,38
7/24/2021,PA,646
7/24/2021,RMI,0
7/24/2021,CA,8722
7/24/2021,MT,50
7/24/2021,NV,800
7/24/2021,NH,44
7/24/2021,CT,196
7/24/2021,VI,39
7/24/2021,AL,1600
7/24/2021,ID,181
7/24/2021,ME,-1
7/24/2021,IN,634
7/24/2021,MN,140
7/24/2021,NJ,861
7/24/2021,VA,645
7/24/2021,SC,1148
7/24/2021,FSM,0
7/23/2021,NV,1003
7/23/2021,NE,206
7/23/2021,MD,317
7/23/2021,CT,212
7/23/2021,DE,65
7/23/2021,MI,571
7/23/2021,WI,515
7/23/2021,VT,17
7/23/2021,ME,71
7/23/2021,NJ,909
7/23/2021,LA,3127
7/23/2021,OR,606
7/23/2021,WY,110
7/23/2021,DC,43
7/23/2021,SC,1248
7/23/2021,HI,215
7/23/2021,TX,7191
7/23/2021,OK,1322
7/23/2021,FL,14813
7/23/2021,NYC,968
7/23/2021,CO,684
7/23/2021,AS,0
7/23/2021,PW,0
7/23/2021,AK,212
7/23/2021,OH,802
7/23/2021,RMI,0
7/23/2021,TN,1672
7/23/2021,IA,287
7/23/2021,MA,624
7/23/2021,KS,770
7/23/2021,PR,382
7/23/2021,WV,178
7/23/2021,UT,567
7/23/2021,AR,1987
7/23/2021,GA,2497
7/23/2021,MP,0
7/23/2021,SD,38
7/23/2021,NM,244
7/23/2021,NY,774
7/23/2021,PA,635
7/23/2021,VI,35
7/23/2021,ID,282
7/23/2021,CA,9326
7/23/2021,GU,1
7/23/2021,AL,2001
7/23/2021,IL,1470
7/23/2021,WA,136
7/23/2021,NC,2342
7/23/2021,MS,1202
7/23/2021,MO,2906
7/23/2021,NH,46
7/23/2021,ND,45
7/23/2021,MT,112
7/23/2021,IN,760
7/23/2021,AZ,1479
7/23/2021,RI,90
7/23/2021,FSM,0
7/23/2021,KY,1075
7/23/2021,VA,780
7/23/2021,MN,371
7/22/2021,VI,15
7/22/2021,WA,2562
7/22/2021,NE,230
7/22/2021,VT,17
7/22/2021,GU,1
7/22/2021,NC,2127
7/22/2021,DC,72
7/22/2021,OR,533
7/22/2021,AZ,1174
7/22/2021,WY,153
7/22/2021,NJ,746
7/22/2021,LA,2834
7/22/2021,KY,941
7/22/2021,PW,0
7/22/2021,AR,1860
7/22/2021,PR,361
7/22/2021,MA,542
7/22/2021,AS,0
7/22/2021,GA,2144
7/22/2021,TX,8312
7/22/2021,PA,559
7/22/2021,RMI,0
7/22/2021,IA,287
7/22/2021,OH,822
7/22/2021,NY,650
7/22/2021,CO,752
7/22/2021,OK,1194
7/22/2021,FL,14247
7/22/2021,NYC,1104
7/22/2021,WV,126
7/22/2021,HI,218
7/22/2021,AK,211
7/22/2021,UT,815
7/22/2021,KS,769
7/22/2021,MP,0
7/22/2021,NM,271
7/22/2021,TN,1555
7/22/2021,SD,38
7/22/2021,ME,54
7/22/2021,MT,141
7/22/2021,AL,1996
7/22/2021,CT,295
7/22/2021,NV,942
7/22/2021,MS,1317
7/22/2021,DE,71
7/22/2021,NH,34
7/22/2021,IN,851
7/22/2021,WI,394
7/22/2021,CA,8949
7/22/2021,ND,43
7/22/2021,MD,288
7/22/2021,IL,1993
7/22/2021,MI,582
7/22/2021,MO,2865
7/22/2021,ID,233
7/22/2021,RI,93
7/22/2021,MN,338
7/22/2021,SC,943
7/22/2021,FSM,1
7/22/2021,VA,750
7/21/2021,DE,45
7/21/2021,MO,3346
7/21/2021,NV,931
7/21/2021,NH,47
7/21/2021,CT,228
7/21/2021,ND,34
7/21/2021,ID,325
7/21/2021,ME,106
7/21/2021,GU,7
7/21/2021,VA,666
7/21/2021,LA,5388
7/21/2021,MN,273
7/21/2021,RI,104
7/21/2021,AK,219
7/21/2021,KS,771
7/21/2021,MA,525
7/21/2021,WV,139
7/21/2021,PR,373
7/21/2021,TX,5017
7/21/2021,PW,0
7/21/2021,UT,873
7/21/2021,OH,785
7/21/2021,NM,271
7/21/2021,TN,1365
7/21/2021,RMI,0
7/21/2021,NY,582
7/21/2021,OK,1581
7/21/2021,FL,13372
7/21/2021,NYC,894
7/21/2021,GA,2229
7/21/2021,HI,130
7/21/2021,MP,0
7/21/2021,AS,0
7/21/2021,AR,1459
7/21/2021,CO,603
7/21/2021,PA,541
7/21/2021,IA,265
7/21/2021,SD,30
7/21/2021,VT,51
7/21/2021,WA,960
7/21/2021,AL,1733
7/21/2021,MT,103
7/21/2021,WI,425
7/21/2021,IL,958
7/21/2021,VI,37
7/21/2021,IN,710
7/21/2021,MI,587
7/21/2021,NC,1937
7/21/2021,MS,1199
7/21/2021,CA,9022
7/21/2021,NE,170
7/21/2021,MD,303
7/21/2021,SC,754
7/21/2021,AZ,1043
7/21/2021,DC,31
7/21/2021,WY,148
7/21/2021,KY,980
7/21/2021,FSM,0
7/21/2021,OR,391
7/21/2021,NJ,699
7/20/2021,ID,245
7/20/2021,GU,7
7/20/2021,NE,150
7/20/2021,VT,16
7/20/2021,IL,745
7/20/2021,ME,47
7/20/2021,NV,1004
7/20/2021,MT,157
7/20/2021,MS,961
7/20/2021,IN,655
7/20/2021,RI,77
7/20/2021,SC,333
7/20/2021,AZ,1154
7/20/2021,KY,1016
7/20/2021,MN,621
7/20/2021,FSM,0
7/20/2021,OR,584
7/20/2021,DC,34
7/20/2021,PR,337
7/20/2021,GA,1569
7/20/2021,AR,1875
7/20/2021,UT,559
7/20/2021,TX,4301
7/20/2021,MP,1
7/20/2021,MA,452
7/20/2021,NY,475
7/20/2021,TN,1503
7/20/2021,NM,135
7/20/2021,SD,24
7/20/2021,FL,11706
7/20/2021,KS,770
7/20/2021,HI,97
7/20/2021,OK,1203
7/20/2021,NYC,640
7/20/2021,AK,218
7/20/2021,CO,509
7/20/2021,AS,0
7/20/2021,PW,0
7/20/2021,WV,82
7/20/2021,RMI,0
7/20/2021,OH,744
7/20/2021,PA,597
7/20/2021,IA,263
7/20/2021,MI,530
7/20/2021,NH,59
7/20/2021,NC,2070
7/20/2021,CT,218
7/20/2021,ND,26
7/20/2021,CA,5278
7/20/2021,WI,491
7/20/2021,MO,2995
7/20/2021,MD,244
7/20/2021,WA,730
7/20/2021,DE,34
7/20/2021,AL,1785
7/20/2021,VI,34
7/20/2021,WY,131
7/20/2021,LA,1562
7/20/2021,VA,678
7/20/2021,NJ,658
7/19/2021,MS,727
7/19/2021,MD,294
7/19/2021,NE,140
7/19/2021,NH,21
7/19/2021,GU,8
7/19/2021,MO,1992
7/19/2021,CA,5096
7/19/2021,MI,533
7/19/2021,WI,144
7/19/2021,AL,1874
7/19/2021,NV,689
7/19/2021,ND,59
7/19/2021,IN,437
7/19/2021,ME,77
7/19/2021,RI,27
7/19/2021,OR,253
7/19/2021,VA,418
7/19/2021,FSM,0
7/19/2021,AZ,1034
7/19/2021,AS,0
7/19/2021,AK,146
7/19/2021,AR,852
7/19/2021,GA,1098
7/19/2021,MA,255
7/19/2021,UT,518
7/19/2021,FL,9278
7/19/2021,WV,84
7/19/2021,CO,431
7/19/2021,HI,122
7/19/2021,KS,270
7/19/2021,TX,1033
7/19/2021,RMI,0
7/19/2021,PA,220
7/19/2021,TN,587
7/19/2021,MP,0
7/19/2021,NYC,851
7/19/2021,PW,0
7/19/2021,PR,60
7/19/2021,OK,600
7/19/2021,IA,158
7/19/2021,NM,127
7/19/2021,SD,24
7/19/2021,NY,362
7/19/2021,OH,418
7/19/2021,WA,891
7/19/2021,VI,15
7/19/2021,NC,933
7/19/2021,ID,119
7/19/2021,DE,36
7/19/2021,VT,16
7/19/2021,CT,139
7/19/2021,MT,27
7/19/2021,IL,939
7/19/2021,NJ,312
7/19/2021,DC,47
7/19/2021,WY,64
7/19/2021,KY,840
7/19/2021,SC,599
7/19/2021,LA,1331
7/19/2021,MN,88
7/18/2021,GU,1
7/18/2021,IN,436
7/18/2021,MI,317
7/18/2021,CA,6429
7/18/2021,MO,1020
7/18/2021,NE,65
7/18/2021,MD,83
7/18/2021,VA,416
7/18/2021,AZ,980
7/18/2021,RI,48
7/18/2021,NJ,428
7/18/2021,LA,1328
7/18/2021,OK,600
7/18/2021,PR,114
7/18/2021,HI,140
7/18/2021,FL,7134
7/18/2021,TX,2101
7/18/2021,AK,146
7/18/2021,IA,157
7/18/2021,NY,491
7/18/2021,OH,301
7/18/2021,TN,562
7/18/2021,PA,337
7/18/2021,AS,0
7/18/2021,MA,255
7/18/2021,PW,0
7/18/2021,MP,0
7/18/2021,GA,1096
7/18/2021,AR,850
7/18/2021,WV,80
7/18/2021,CO,413
7/18/2021,NYC,597
7/18/2021,UT,517
7/18/2021,KS,266
7/18/2021,SD,24
7/18/2021,RMI,0
7/18/2021,NM,125
7/18/2021,MS,724
7/18/2021,NV,689
7/18/2021,VI,14
7/18/2021,IL,939
7/18/2021,ME,76
7/18/2021,ND,5
7/18/2021,NC,864
7/18/2021,WI,141
7/18/2021,CT,135
7/18/2021,NH,19
7/18/2021,VT,10
7/18/2021,MT,26
7/18/2021,WA,889
7/18/2021,DE,48
7/18/2021,AL,1036
7/18/2021,ID,118
7/18/2021,DC,47
7/18/2021,KY,367
7/18/2021,MN,86
7/18/2021,OR,252
7/18/2021,FSM,0
7/18/2021,SC,604
7/18/2021,WY,61
7/17/2021,CA,6324
7/17/2021,AL,916
7/17/2021,CT,135
7/17/2021,VT,10
7/17/2021,ME,1
7/17/2021,IL,939
7/17/2021,ID,118
7/17/2021,MD,83
7/17/2021,DE,69
7/17/2021,NH,19
7/17/2021,NV,689
7/17/2021,WA,14
7/17/2021,DC,47
7/17/2021,NJ,549
7/17/2021,WY,61
7/17/2021,OR,252
7/17/2021,SC,618
7/17/2021,TX,3566
7/17/2021,AK,146
7/17/2021,AS,0
7/17/2021,MA,255
7/17/2021,UT,517
7/17/2021,PW,0
7/17/2021,WV,80
7/17/2021,KS,266
7/17/2021,CO,555
7/17/2021,PR,225
7/17/2021,RMI,0
7/17/2021,NY,402
7/17/2021,IA,157
7/17/2021,NYC,593
7/17/2021,HI,122
7/17/2021,AR,850
7/17/2021,FL,7949
7/17/2021,OK,600
7/17/2021,GA,1096
7/17/2021,MP,0
7/17/2021,TN,803
7/17/2021,PA,414
7/17/2021,SD,24
7/17/2021,NM,125
7/17/2021,OH,486
7/17/2021,GU,0
7/17/2021,MS,724
7/17/2021,NE,74
7/17/2021,NC,1348
7/17/2021,MO,1394
7/17/2021,VI,26
7/17/2021,IN,436
7/17/2021,MI,313
7/17/2021,WI,141
7/17/2021,ND,3
7/17/2021,MT,26
7/17/2021,FSM,0
7/17/2021,AZ,1152
7/17/2021,KY,361
7/17/2021,VA,416
7/17/2021,MN,86
7/17/2021,LA,1328
7/17/2021,RI,56
7/16/2021,CA,6093
7/16/2021,MI,367
7/16/2021,MS,724
7/16/2021,VI,41
7/16/2021,WI,222
7/16/2021,MD,183
7/16/2021,ID,161
7/16/2021,CT,139
7/16/2021,ME,55
7/16/2021,IN,545
7/16/2021,DC,37
7/16/2021,OR,367
7/16/2021,SC,567
7/16/2021,LA,1605
7/16/2021,VA,457
7/16/2021,KY,584
7/16/2021,MN,246
7/16/2021,MA,329
7/16/2021,MP,0
7/16/2021,NYC,593
7/16/2021,AS,0
7/16/2021,UT,669
7/16/2021,AR,1342
7/16/2021,AK,133
7/16/2021,SD,24
7/16/2021,NY,377
7/16/2021,NM,187
7/16/2021,PA,418
7/16/2021,PW,0
7/16/2021,TX,4239
7/16/2021,CO,552
7/16/2021,FL,9228
7/16/2021,KS,561
7/16/2021,GA,1086
7/16/2021,PR,231
7/16/2021,WV,90
7/16/2021,HI,137
7/16/2021,OK,791
7/16/2021,RMI,0
7/16/2021,IA,203
7/16/2021,OH,533
7/16/2021,TN,803
7/16/2021,VT,10
7/16/2021,ND,25
7/16/2021,NE,166
7/16/2021,NH,32
7/16/2021,NC,1155
7/16/2021,WA,747
7/16/2021,GU,0
7/16/2021,MO,2391
7/16/2021,NV,866
7/16/2021,DE,39
7/16/2021,MT,87
7/16/2021,AL,1041
7/16/2021,IL,676
7/16/2021,FSM,0
7/16/2021,NJ,494
7/16/2021,WY,68
7/16/2021,RI,51
7/16/2021,AZ,1251
7/15/2021,MT,68
7/15/2021,CT,150
7/15/2021,CA,5838
7/15/2021,DE,49
7/15/2021,NE,127
7/15/2021,NC,1182
7/15/2021,WA,789
7/15/2021,MO,2337
7/15/2021,VI,15
7/15/2021,IN,556
7/15/2021,DC,41
7/15/2021,NJ,446
7/15/2021,KY,569
7/15/2021,MN,209
7/15/2021,WV,80
7/15/2021,GA,1362
7/15/2021,FL,8523
7/15/2021,MP,0
7/15/2021,UT,693
7/15/2021,PW,0
7/15/2021,PR,200
7/15/2021,HI,144
7/15/2021,KS,560
7/15/2021,PA,418
7/15/2021,SD,24
7/15/2021,IA,202
7/15/2021,OK,750
7/15/2021,AK,133
7/15/2021,MA,267
7/15/2021,AR,980
7/15/2021,TX,4769
7/15/2021,AS,0
7/15/2021,CO,468
7/15/2021,NYC,633
7/15/2021,NM,156
7/15/2021,OH,547
7/15/2021,RMI,0
7/15/2021,TN,784
7/15/2021,NY,406
7/15/2021,ME,45
7/15/2021,MD,183
7/15/2021,MS,534
7/15/2021,AL,995
7/15/2021,ID,206
7/15/2021,NH,35
7/15/2021,VT,10
7/15/2021,WI,215
7/15/2021,MI,336
7/15/2021,ND,17
7/15/2021,IL,861
7/15/2021,GU,4
7/15/2021,NV,938
7/15/2021,RI,50
7/15/2021,LA,1500
7/15/2021,WY,124
7/15/2021,AZ,1014
7/15/2021,SC,649
7/15/2021,VA,445
7/15/2021,OR,316
7/15/2021,FSM,1
7/14/2021,GU,2
7/14/2021,MS,557
7/14/2021,CT,141
7/14/2021,ID,179
7/14/2021,NE,100
7/14/2021,MT,93
7/14/2021,VI,33
7/14/2021,IL,742
7/14/2021,WA,703
7/14/2021,NV,692
7/14/2021,MI,325
7/14/2021,MD,178
7/14/2021,VT,13
7/14/2021,WI,209
7/14/2021,SC,338
7/14/2021,NJ,365
7/14/2021,RI,46
7/14/2021,VA,440
7/14/2021,OR,250
7/14/2021,WY,96
7/14/2021,FSM,0
7/14/2021,AZ,1945
7/14/2021,MN,199
7/14/2021,HI,40
7/14/2021,MA,230
7/14/2021,FL,8233
7/14/2021,AK,118
7/14/2021,CO,501
7/14/2021,KS,578
7/14/2021,IA,187
7/14/2021,TN,760
7/14/2021,SD,43
7/14/2021,NY,336
7/14/2021,AR,1309
7/14/2021,PR,217
7/14/2021,TX,3020
7/14/2021,PW,0
7/14/2021,OK,705
7/14/2021,WV,78
7/14/2021,GA,1260
7/14/2021,AS,0
7/14/2021,MP,2
7/14/2021,NYC,399
7/14/2021,UT,572
7/14/2021,PA,304
7/14/2021,NM,180
7/14/2021,OH,407
7/14/2021,RMI,0
7/14/2021,NH,40
7/14/2021,NC,1189
7/14/2021,MO,2882
7/14/2021,ME,45
7/14/2021,IN,583
7/14/2021,DE,70
7/14/2021,AL,927
7/14/2021,CA,5855
7/14/2021,ND,32
7/14/2021,DC,38
7/14/2021,KY,569
7/14/2021,LA,1936
7/13/2021,MI,327
7/13/2021,MO,2240
7/13/2021,VT,26
7/13/2021,MD,104
7/13/2021,NH,30
7/13/2021,GU,4
7/13/2021,ND,27
7/13/2021,MT,90
7/13/2021,MS,641
7/13/2021,CA,3439
7/13/2021,AL,813
7/13/2021,NJ,363
7/13/2021,RI,41
7/13/2021,DC,10
7/13/2021,AZ,345
7/13/2021,MP,0
7/13/2021,WV,60
7/13/2021,AK,118
7/13/2021,OK,1082
7/13/2021,HI,53
7/13/2021,NYC,530
7/13/2021,FL,7029
7/13/2021,GA,1109
7/13/2021,TX,3652
7/13/2021,RMI,0
7/13/2021,IA,186
7/13/2021,OH,344
7/13/2021,MA,284
7/13/2021,AS,0
7/13/2021,CO,512
7/13/2021,PR,198
7/13/2021,KS,577
7/13/2021,PW,0
7/13/2021,AR,1476
7/13/2021,UT,471
7/13/2021,NY,285
7/13/2021,SD,15
7/13/2021,TN,772
7/13/2021,NM,115
7/13/2021,PA,336
7/13/2021,ME,44
7/13/2021,NC,1241
7/13/2021,IN,575
7/13/2021,IL,578
7/13/2021,ID,182
7/13/2021,WI,236
7/13/2021,DE,19
7/13/2021,NE,129
7/13/2021,WA,1105
7/13/2021,NV,855
7/13/2021,CT,206
7/13/2021,VI,28
7/13/2021,SC,257
7/13/2021,KY,615
7/13/2021,LA,953
7/13/2021,VA,412
7/13/2021,FSM,0
7/13/2021,OR,336
7/13/2021,WY,97
7/13/2021,MN,386
7/12/2021,CA,3380
7/12/2021,VI,5
7/12/2021,IL,532
7/12/2021,MO,2276
7/12/2021,NH,22
7/12/2021,NE,101
7/12/2021,DE,19
7/12/2021,NC,635
7/12/2021,OR,168
7/12/2021,FSM,0
7/12/2021,VA,529
7/12/2021,SC,379
7/12/2021,RI,22
7/12/2021,AZ,122
7/12/2021,GA,589
7/12/2021,HI,56
7/12/2021,AR,671
7/12/2021,AS,0
7/12/2021,PW,0
7/12/2021,PR,35
7/12/2021,NYC,409
7/12/2021,MP,0
7/12/2021,WV,56
7/12/2021,TN,347
7/12/2021,NY,223
7/12/2021,IA,93
7/12/2021,PA,130
7/12/2021,NM,101
7/12/2021,RMI,0
7/12/2021,SD,15
7/12/2021,MA,112
7/12/2021,UT,414
7/12/2021,TX,537
7/12/2021,AK,54
7/12/2021,FL,6464
7/12/2021,OK,259
7/12/2021,KS,224
7/12/2021,CO,262
7/12/2021,OH,224
7/12/2021,ME,33
7/12/2021,VT,9
7/12/2021,WI,116
7/12/2021,MT,29
7/12/2021,GU,13
7/12/2021,AL,843
7/12/2021,WA,536
7/12/2021,IN,282
7/12/2021,CT,24
7/12/2021,MS,256
7/12/2021,ND,42
7/12/2021,MD,197
7/12/2021,NV,559
7/12/2021,ID,99
7/12/2021,MI,346
7/12/2021,LA,799
7/12/2021,WY,58
7/12/2021,MN,63
7/12/2021,NJ,215
7/12/2021,DC,25
7/12/2021,KY,495
7/11/2021,WI,112
7/11/2021,DE,55
7/11/2021,CA,3925
7/11/2021,GU,9
7/11/2021,NH,20
7/11/2021,ND,9
7/11/2021,NC,595
7/11/2021,MO,171
7/11/2021,IL,530
7/11/2021,ME,32
7/11/2021,WY,57
7/11/2021,MN,62
7/11/2021,LA,797
7/11/2021,RI,31
7/11/2021,SC,430
7/11/2021,KY,197
7/11/2021,PR,67
7/11/2021,GA,587
7/11/2021,WV,52
7/11/2021,TX,600
7/11/2021,MP,0
7/11/2021,OK,259
7/11/2021,NYC,438
7/11/2021,UT,412
7/11/2021,AS,0
7/11/2021,NM,99
7/11/2021,RMI,0
7/11/2021,SD,15
7/11/2021,PA,191
7/11/2021,PW,0
7/11/2021,MA,110
7/11/2021,HI,91
7/11/2021,AR,671
7/11/2021,CO,371
7/11/2021,AK,53
7/11/2021,KS,224
7/11/2021,FL,4543
7/11/2021,NY,254
7/11/2021,TN,368
7/11/2021,IA,92
7/11/2021,OH,231
7/11/2021,WA,535
7/11/2021,MT,28
7/11/2021,MD,40
7/11/2021,CT,23
7/11/2021,IN,280
7/11/2021,ID,99
7/11/2021,NE,30
7/11/2021,MI,208
7/11/2021,VI,5
7/11/2021,AL,477
7/11/2021,MS,253
7/11/2021,VT,5
7/11/2021,NV,557
7/11/2021,VA,121
7/11/2021,NJ,283
7/11/2021,AZ,803
7/11/2021,OR,166
7/11/2021,FSM,0
7/11/2021,DC,23
7/10/2021,MS,253
7/10/2021,NH,20
7/10/2021,NC,847
